comparison,cluster,module,test,mode_note,n_total,n_groupA,n_groupB,n_paired,estimate,estimate_type,ci_lower,ci_upper,statistic,p_value,p_adj
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.05867985055079526,HL_shift,-0.24995979466604562,0.18476590790001737,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.010113850648336805,HL_shift,-0.06924637709741674,0.06752365339983588,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.010015860750401914,HL_shift,-0.08003153997244178,0.02713915440118052,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.0259477814659231,HL_shift,-0.07918543267114433,0.0160138962884596,6,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.07476852919862141,HL_shift,-0.23273731907996553,0.1374134754592753,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.02300164489609758,HL_shift,-0.15753526746386612,0.06886580919902084,17,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.01016947719608476,HL_shift,-0.181252955690117,0.11014034494417001,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.003455114647081821,HL_shift,-0.5808094528864234,0.3790707599341459,12,1,1
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.12277516592580909,HL_shift,-0.02545432147899352,0.26994035643583514,22,0.05247949955924659,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0774500928899676,HL_shift,-0.058678537338314435,0.2841802222621556,18,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0061514763966688535,HL_shift,-0.11693179360546652,0.10423902878027037,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.06366027012079785,HL_shift,-0.030594526509283647,0.18007683164165283,20,0.12578642463893996,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.016883850295928357,HL_shift,-0.0037761000445002985,0.03697405387829279,22,0.05247949955924659,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.0013364337867104639,HL_shift,-0.011085567745258956,0.010308820107918122,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.002342779362926305,HL_shift,-0.08828401079974889,0.10591466122160201,12,1,1
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.016447234121869374,HL_shift,-0.07225688803136823,0.20617049134081203,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.05222587924019612,HL_shift,-0.061561892476012264,0.14589914867825907,18,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.06971778044594024,HL_shift,-0.14212668224133554,0.33664431861675276,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.10312548818572512,HL_shift,-0.04632606725803415,0.8855096568151151,18,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.008291209344253703,HL_shift,-0.09259437647315952,0.10659782402605314,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.02345533790079491,HL_shift,-0.12686924464767046,0.10693747310179898,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,9.179652822418512e-4,HL_shift,-0.05609203768725976,0.22698212648885902,12,1,1
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.020176691316597318,HL_shift,-0.190054096397835,0.02313564858690274,6,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0031298464453428654,HL_shift,-0.23021883301616575,0.4038483310581232,12,1,1
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.12421609940740322,HL_shift,-0.95332597462368,0.48364854349742126,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.03482634722061835,HL_shift,-0.2796177673518241,0.4473527266004658,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.0774500928899676,HL_shift,-0.058678537338314435,0.2841802222621556,18,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.002124008596345666,HL_shift,-0.0388262083569179,0.039225069061335015,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.011264978561676436,HL_shift,-0.08668191601759254,0.08191264042696285,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.013035167831118605,HL_shift,-0.017350477404254844,0.09287167928642154,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.061961289485007905,HL_shift,-0.015729240566549185,0.11776426670689949,22,0.05247949955924659,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.028677630396181625,HL_shift,-0.11612221275294377,0.1140790996074898,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.02564042056611288,HL_shift,-0.3003029163873989,0.09653446312179172,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",17: NK cell_2,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.028520181843610812,HL_shift,-0.21255349139036572,0.06669362286472509,6,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.046097908793340976,HL_shift,-0.25646990583887297,0.10678861410409171,5,0.5138908912577136,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.05037158175557219,HL_shift,-0.27295082858888925,0.21500918099466004,11,0.5138908912577136,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.001484885430510485,HL_shift,-0.04428062337424939,0.09267690531090349,7,0.8961247779728454,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.1685978163838152,HL_shift,-0.42973785662646874,0.09254222385883831,2,0.15096231976025198,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.009882071537339429,HL_shift,-0.27495125165528445,0.33815212510914905,8,1,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.04236998989403269,HL_shift,-0.1313109814689421,0.27041203278335796,11,0.5138908912577136,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.053440162241269074,HL_shift,-0.16554061560131744,0.13088299897422198,2,0.15096231976025198,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.017831196972615586,HL_shift,-0.3678206174879288,0.049765615799442026,5,0.5138908912577136,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.14401697973805022,HL_shift,0.002199242193823378,0.3331773921266757,16,0.05018618676897531,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.056825770808673924,HL_shift,-0.27593135085793813,0.11969603683153998,5,0.5138908912577136,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.005459031317113037,HL_shift,-0.12381922391223178,0.04617373951168648,6,0.6952985667826368,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.07034359054000855,HL_shift,-0.46791026827347204,0.08285278518031705,1,0.08964805544015823,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.08475794926218376,HL_shift,-0.48335598806839175,-0.009849986306890823,0,0.05018618676897531,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.02807443969773872,HL_shift,-0.493119555280631,0.38218388116817464,9,0.8961247779728454,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.1359205300161555,HL_shift,-0.45010231156722974,0.005131603367713483,1,0.08964805544015823,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.019531030070869676,HL_shift,-0.5162007210230973,0.207453764139367,7,0.8961247779728454,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.0075495798398787055,HL_shift,-0.4305274286570525,0.11583308772118764,8,1,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.43156181023648643,HL_shift,-1.5821095746111586,0.7189859541381856,7,0.8961247779728454,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.030809196834526972,HL_shift,-0.08986613296978699,0.07298859786571103,14,0.15096231976025198,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.023658742567386322,HL_shift,-0.36611042222578727,0.1390708352820616,9,0.8961247779728454,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.035926276352577474,HL_shift,-0.01148781623824991,0.08334036894340485,12,0.36076535058450127,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_IL10_STAT3_Myeloid_M2_Hue,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-9.652836587693639e-4,HL_shift,-0.006547886149417284,0.008911628440069264,5,0.5138908912577136,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_IL10_STAT3_ReceptorsTransducers,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.15010190655016797,HL_shift,-0.7113996139274921,0.0460873322589892,1,0.08964805544015823,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_IL10_STAT3_TFH_Adjacent_TFs,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.0029997404995581547,HL_shift,-0.1849057336579079,0.3062393423988293,7,0.8961247779728454,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_IL10_STAT3_Treg_Overlap,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.056794618316434564,HL_shift,-0.6369921703434597,0.3681935513957358,10,0.6952985667826368,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_ISG_TypeI,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.14771849084456623,HL_shift,-0.4502732865617405,0.745710268250873,8,1,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_ISG_TypeII,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.5193287808464768,HL_shift,-0.41688857339504937,1.5149298692325748,14,0.15096231976025198,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_ImmuneActivation_Core,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.06683036538708673,HL_shift,-0.009188216297204566,0.2190956734483865,13,0.23998504304754498,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Myeloid_DC_Maturation,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.0097926514324011,HL_shift,-0.42757385273803505,0.4471591556028372,8,1,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Myeloid_Inflammatory,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.0877434420359735,HL_shift,-0.4742471357944399,0.27570680906981987,5,0.5138908912577136,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Myeloid_Regulatory,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.13852714903076455,HL_shift,-0.41637738625977466,0.04287101500741754,2,0.15096231976025198,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_NK_Activation,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.02820935641815571,HL_shift,-0.6445198296935208,0.3776607410199341,7,0.8961247779728454,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_NK_Effector,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.09255277049475646,HL_shift,-0.24781748246738922,0.045503959836691976,2,0.15096231976025198,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_NK_Inhibition,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.059562547652669606,HL_shift,-0.22479380241912364,0.1056687071137844,7,0.8961247779728454,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Reservoir_CD4_Reservoir_Memory,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.43156181023648643,HL_shift,-1.5821095746111586,0.7189859541381856,7,0.8961247779728454,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Reservoir_CD4_Tfh_Core,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.1611823910002038,HL_shift,-0.19372831141065466,0.38269463842377194,14,0.15096231976025198,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_Reservoir_CD4_Tph_Discriminator,wilcoxon_unpaired,No paired PIDs,10,8,2,0,0.2284556173347444,HL_shift,-0.21867164772815315,0.3015966161165815,14,0.15096231976025198,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_SenescenceMarkers_Core,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.014828385078502588,HL_shift,-0.18338877676859908,0.05175601419190583,5,0.5138908912577136,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_TGFb_Downstream,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.08823561829947624,HL_shift,-0.4674734557114015,0.291002219112449,7,0.8961247779728454,1
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_TGFb_Noncanonical,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.17572120107690814,HL_shift,-0.31876681714044697,0.14383171164803904,2,0.15096231976025198,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_TGFb_ReceptorsLigands,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.07715132299245829,HL_shift,-0.24411572666488643,0.12807795799283717,3,0.23998504304754498,0.9959058091958094
"High vs Low VL (Entry, HEI)",18: DN T cell_1,MS_TGFb_SMAD_Core,wilcoxon_unpaired,No paired PIDs,10,8,2,0,-0.023471498198496633,HL_shift,-0.25469452155169764,0.28583978986362757,7,0.8961247779728454,1
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_AdhesionMolecules_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.028189559570948385,HL_shift,-0.2692164415060354,0.057867339231549006,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Autophagy_AMPK,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.01745077262463635,HL_shift,-0.04763155078753545,0.051508229620016645,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Autophagy_CLEAR_TFs,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.04902722518060895,HL_shift,-0.23109568454802795,0.20347601745320334,15,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Autophagy_Cargo,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.06379452304698474,HL_shift,-0.21281020441895931,0.10035786896027662,6,0.26157223601394936,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Autophagy_Conjugation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.005784301695606991,HL_shift,-0.03606801760067514,0.07898768015094422,12,1,1
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Autophagy_Fusion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.06181794769937905,HL_shift,-0.11191399025697836,0.18861184024214464,17,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Autophagy_Initiation,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.05143458569123256,HL_shift,-0.11587003618562766,0.0011877881618019511,2,0.05247949955924659,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Autophagy_Lysosome,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.005220176058795704,HL_shift,-0.14606370263210966,0.3313932104782254,12,1,1
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Autophagy_Mitophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.07083411167730302,HL_shift,-0.16409962100038894,0.06536837382968863,5,0.1845725528398829,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Autophagy_Xenophagy,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.03407163339072139,HL_shift,-0.11909548925589475,0.15177109421596788,13,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Autophagy_cGAS_STING,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.024421969516574826,HL_shift,-0.18943376266126943,0.08083162165401557,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Autophagy_mTORC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.02125562305234177,HL_shift,-0.07031217759430429,0.03278947103289738,8,0.4749585398895067,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Bcell_Atypical_ABC,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.017059133737550296,HL_shift,-0.30595704318523154,0.15792563246886146,14,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Bcell_GC_like,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.005442722305675855,HL_shift,-0.041378623336255756,0.06992722468230421,10,0.7594628653799336,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Bcell_Plasmablast,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.016667856943958753,HL_shift,-0.0939267671498352,0.0844282906018832,12,1,1
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_CD8_Effector,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.02686815281715442,HL_shift,-0.20774977179243942,0.06058554130476565,7,0.3583264667488803,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_CD8_Exhaustion,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.024306728357341243,HL_shift,-0.09857904067898945,0.1373323445628189,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_CD8_Memory,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.00494859634251447,HL_shift,-0.21727963185421473,0.08022298279095175,11,0.9187074054282888,1
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_Cytokines_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.053451143228103945,HL_shift,-0.4158391151543276,0.680249201267187,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_ExhaustionMarkers_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,-0.011310485729177758,HL_shift,-0.06905208825564278,0.14294008913864498,9,0.6098340436734594,0.9959058091958094
"High vs Low VL (Entry, HEI)",19: CD14+ CD16hi Monocyte,MS_GutTranslocation_Core,wilcoxon_unpaired,No paired PIDs,11,8,3,0,0.11052467010799434,HL_shift,-0.2502583059480604,0.28237280525649144,17,0.3583264667488803,0.9959058091958094
